|index|sentID|caseNumber|isLast|rhetClass|text
1758|2784|1634891P52S1|1634891|False|EvidenceSentence|During treatment in July 2010, the Veteran reported that in the prior five months, his mood had been euthymic or nearly euthymic, without suicidal ideations or aggressive impulses.
1759|2786|1634891P52S2|1634891|False|EvidenceSentence|The Veteran was taking psychotropic medications, without experiencing side effects, and had been abstaining from alcohol and illicit substances.
1760|2788|1634891P52S3|1634891|False|EvidenceSentence|"His diagnoses included organic mood disorder in remission, cannabis abuse in remission, and organic personality disorder - which was ""stable on the current psychotropic medication regimen."""
1761|2790|1634891P53S1|1634891|False|EvidenceSentence|On VA examination in December 2010, the Veteran and his wife presented for a two-hour interview.
1762|2793|1634891P53S2|1634891|False|EvidenceSentence|The examiner observed that between 2003 and 2010, the Veteran had been variously diagnosed with organic explosive disorder by history (2003), continuous cannabis abuse (2003), organic personality disorder (2003), episodic cannabis abuse (2006), cannabis abuse in long-standing remission (2008), and organic mood disorder complicated by adjustment disorder with depressed mood related to adverse circumstances (2010).
1763|2795|1634891P53S3|1634891|False|EvidenceSentence|The Veteran reported physical and emotional abuse by his mother and father, but denied any sexual abuse as a child.
1764|2797|1634891P53S4|1634891|False|EvidenceSentence|He also denied problems with alcohol, drugs, or psychiatric issues prior to active service.
1765|2799|1634891P54S1|1634891|False|EvidenceSentence|During active duty, the Veteran reported mental health problems that were not being addressed, primarily relating to anger and anxiousness he felt due to treatment by his chain of command.
1766|2802|1634891P54S2|1634891|False|EvidenceSentence|"Although the Veteran denied any disciplinary problems during service, the examiner noted ""a summary court martial which [the Veteran] apparently forgot to mention,"" as well as statements from commanding officers and a medical corpsman (reported above) which reflect evidence of in-service behavioral and personality problems."
1767|2804|1634891P54S3|1634891|False|EvidenceSentence|"In part based on the forgoing, the examiner described the Veteran as ""a very poor historian,"" who needed to the help of his wife to recall the details of approximately four psychiatric inpatient stays beginning in 1972 - three of which were related to alcohol abuse and one related to an apparent attempted suicide."
1768|2806|1634891P54S4|1634891|False|EvidenceSentence|"There was also post-military history of ""plenty of arrests . . . too many to count."""
1769|2808|1634891P54S5|1634891|False|EvidenceSentence|"When asked about post-service trauma, the Veteran described ""car accidents, tornadoes, severe beatings things like that,"" and ""so many damn beatings I couldn't count them all."""
1770|2810|1634891P55S1|1634891|False|EvidenceSentence|"Psychiatrically, the examiner reported that the Veteran had ""has problems with his temper."""
1771|2812|1634891P55S2|1634891|False|EvidenceSentence|"The Veteran stated that he did not ""like being pushed around or being sworn at,"" and his wife added that he ""sometimes has problems with authority figures."""
1772|2815|1634891P55S3|1634891|False|EvidenceSentence|The Veteran endorsed depression since in-service basic training, but denied any similar pre-service feelings associated with his relationship with his parents.
1773|2817|1634891P55S4|1634891|False|EvidenceSentence|On mental status evaluation during the VA examination, the Veteran was pleasant and cooperative, alert and oriented to time, place, date and situation, and his psychomotor activity was within normal limits.
1774|2819|1634891P55S5|1634891|False|EvidenceSentence|Eye contact was fair to good, his speech was of regular range, rate and production, and he thought processes were within normal limits.
1775|2822|1634891P55S6|1634891|False|EvidenceSentence|"Thought content, however, was vague, and the examiner again observed that the Veteran ""appeared to be an unreliable historian."""
1776|2825|1634891P55S7|1634891|False|EvidenceSentence|His affect was restricted, and he denied symptoms of psychosis, while not appearing to be responding to any internal stimuli.
1777|2827|1634891P56S1|1634891|False|EvidenceSentence|"Following psychological testing, the examiner commented that symptom validity testing ""indicated slight symptom exaggeration,"" but that ""[p]ersons with similar profiles tend to show impulsive behaviors, rebelliousness, poor relationships with authority figures, lacking in insight, egocentric shallow feelings for others, and may have a low tolerance for frustration."""
1778|2829|1634891P56S2|1634891|False|EvidenceSentence|The examiner observed evidence of a dysthymic disorder, alcohol dependence, posttraumatic stress, as well as schizoid, avoidant, depressive, dependent, antisocial, sadistic, and negativistic personality traits.
1779|2831|1634891P56S3|1634891|False|EvidenceSentence|"The Veteran was diagnosed with a not otherwise specified anxiety disorder, alcohol dependence in full sustained remission, organic explosive disorder by history, cannabis abuse, nicotine dependence, caffeine dependence, antisocial personality disorder, and ""subclinical traumas in the army,"" with a ""lifelong pattern of socially inept and inappropriate functioning."""
1780|2833|1634891P57S1|1634891|False|EvidenceSentence|"The examiner expressly opined that the Veteran did not ""meet criteria for posttraumatic stress disorder,"" and that his ""psychiatric conditions were not caused by his military time."""
1781|2835|1634891P57S2|1634891|False|EvidenceSentence|"He further indicated that the reported military sexual trauma that occurred while watching a movie with a higher-ranked soldier, did not meet the criteria for a ""traumatic event"" as contemplated for the medical diagnosis of PTSD."
1782|2836|1634891P57S3|1634891|False|CitationSentence|See Diagnostic and Statistical Manual of Mental Disorders (4th ed.) (DSM-IV); See also 79 Fed. Reg. 45,093 (Aug. 4, 2014) (clarifying that the fourth edition of the American Psychiatric Association's Diagnostic and Statistical Manual of Mental Disorders is for application in all cases certified to the Board prior to August 4, 2014).
1783|2838|1634891P57S4|1634891|False|EvidenceSentence|"When asked what his emotional response was to the event, the Veteran reported ""hate,"" while the DSM-IV requires an event that involves ""actual or threatened death or serious injury, or a threat to the physical integrity of self or others,"" with a response involving ""intense hear, helplessness, or horror."""
1784|2839|1634891P57S5|1634891|False|CitationSentence|Id.
1785|2841|1634891P57S6|1634891|False|EvidenceSentence|"The examiner did suggest, however, that it was ""possible that his anxiety worsened during his military time in response to the enormous difficulties he was having with his chain of command due to his substandard performance as a soldier."""
1786|2843|1634891P58S1|1634891|False|EvidenceSentence|In March 2011, the Veteran reported a history of military sexual trauma to a VA physician who diagnosed intermittent explosive disorder, organic mood disorder, cannabis abuse in remission, and organic personality disorder.
1787|2845|1634891P58S2|1634891|False|EvidenceSentence|On mental status examination in October 2011, the Veteran was alert and oriented, with appropriate and cooperative behavior.
1788|2848|1634891P58S3|1634891|False|EvidenceSentence|Some psychomotor agitation was noted, and while affect was appropriate, the Veteran's mood was anxious.
1789|2850|1634891P58S4|1634891|False|EvidenceSentence|There was no evidence of overt psychosis, cognition was grossly intact, and both judgment and insight were fair.
1790|2852|1634891P58S5|1634891|False|EvidenceSentence|He was again diagnosed with intermittent explosive disorder, and organic personality disorder.
1791|2855|1634891P58S6|1634891|False|EvidenceSentence|"During VA treatment in March 2013, the Veteran's symptoms were largely unchanged, though he was additionally diagnosed with a ""history of close head injury."""
1792|2857|1634891P59S1|1634891|False|EvidenceSentence|In May 2013, the Veteran underwent a detailed and thorough neuropsychological assessment by a medical doctor and a psychologist.
1793|2860|1634891P59S2|1634891|False|EvidenceSentence|During his evaluation, he again provided an account of the in-service event in which an outranking soldier touched his thigh or groin; the account was essentially consistent with his prior descriptions of the event.
1794|2862|1634891P59S3|1634891|False|EvidenceSentence|"The Veteran stated that he had drank alcohol ""minimally"" before the event, but began drinking and using marijuana ""to try to forget the trauma."""
1795|2864|1634891P59S4|1634891|False|EvidenceSentence|"The reviewing doctors stated that the Veteran had ""well documented behavioral change throughout his military career, consistent with trauma, which had occurred early in his military career."""
1796|2866|1634891P60S1|1634891|False|EvidenceSentence|The evaluation included consideration of a 1994 SSA determination, which was unavailable for review by VA as it had been destroyed by SSA.
1797|2870|1634891P60S2|1634891|False|EvidenceSentence|"The May 2013 report indicated that the 1994 SSA determination relied on a 1993 medical evaluation (also unavailable for review) which had determined that the Veteran's ""cognitive, emotional, and behavioral impairments were related to multiple traumatic brain injuries (TBIs)."
1798|2873|1634891P60S3|1634891|False|EvidenceSentence|"The 2013 report concluded that because the Veteran denied any TBIs prior to or during his active duty, ""behavioral instability exhibited during his time in the military cannot be related to a TBI that occurred only after the military."
